session_examen;academie;code_region;libelle_region;tranche_age;serie;inscrits;presents;admis;admis_sans_mention;admis_ab;admis_b;admis_tb;inscrits_filles;presents_filles;admis_filles;admis_sans_mention_filles;admis_ab_filles;admis_b_filles;admis_tb_filles
2014;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;883;822;634;376;224;32;2;302;279;229;135;71;22;1
2014;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;386;374;330;164;134;31;1;115;112;103;46;40;17;0
2014;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;2590;2281;1799;1095;600;103;1;1014;891;724;450;230;44;0
2014;CAEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;321;241;169;112;41;13;3;115;100;73;51;18;4;0
2014;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;349;342;284;161;116;7;0;130;127;112;60;47;5;0
2014;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;519;515;455;193;203;56;3;148;148;136;52;66;17;1
2014;NANCY-METZ;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;1380;1298;1004;563;366;72;3;479;438;345;183;132;29;1
2014;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;833;813;711;352;278;75;6;279;271;243;105;107;28;3
2014;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;1181;1158;989;409;478;97;5;437;426;374;154;174;44;2
2014;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;711;700;622;298;271;48;5;233;229;205;97;90;15;3
2014;REIMS;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;1083;981;781;464;255;58;4;422;381;314;188;101;24;1
2014;REIMS;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;439;322;256;165;72;17;2;192;150;117;80;31;6;0
2014;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;311;228;136;95;31;10;0;132;98;62;50;11;1;0
2014;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;510;482;363;221;114;27;1;183;176;128;76;44;7;1
2014;CRETEIL;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;1682;1441;1083;744;286;52;1;620;541;412;295;89;27;1
2014;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;583;568;475;294;142;35;4;196;191;163;93;51;17;2
2014;CORSE;94;Corse;16 ans;SERIE PROFESSIONNELLE;120;111;93;53;34;6;0;50;47;37;21;14;2;0
2015;PARIS;11;Île-de-France;16 ans;SERIE GENERALE;2524;2438;1430;915;388;102;25;1100;1068;672;428;172;56;16
2015;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;337;288;160;119;26;12;3;149;125;71;48;13;7;3
2015;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;4664;4424;2582;1780;639;139;24;2122;2023;1221;821;313;75;12
2015;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;31011;30836;27801;7103;8715;7371;4612;15875;15782;14518;3281;4314;4030;2893
2015;CAEN;28;Normandie;17 ans ou plus;SERIE GENERALE;139;122;73;59;12;1;1;68;61;40;31;8;0;1
2015;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE GENERALE;2651;2519;1579;1090;385;88;16;1244;1200;791;536;186;55;14
2015;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;40182;39911;36662;11500;9966;8814;6382;20721;20591;19309;5345;5074;4880;4010
2015;MONTPELLIER;76;Occitanie;15 ans ou moins;SERIE GENERALE;25198;24984;22415;6603;6842;5523;3447;12863;12778;11709;3105;3428;3005;2171
2015;NANCY-METZ;44;Grand-Est;16 ans;SERIE GENERALE;3222;3061;1917;1323;453;117;24;1491;1417;956;650;220;71;15
2015;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;2431;2335;1456;1006;372;64;14;1073;1028;680;455;187;31;7
2015;RENNES;53;Bretagne;17 ans ou plus;SERIE GENERALE;222;197;118;74;36;6;2;105;91;51;31;18;1;1
2015;TOULOUSE;76;Occitanie;16 ans;SERIE GENERALE;3964;3828;2507;1699;633;147;28;1849;1791;1246;808;331;89;18
2015;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE GENERALE;36876;36749;34085;7241;10934;9787;6123;19079;19022;17967;3285;5373;5338;3971
2015;AMIENS;32;Hauts-de-France;16 ans;SERIE GENERALE;3598;3369;2058;1466;462;103;27;1568;1484;1024;707;239;58;20
2015;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;1072;1046;678;493;151;24;10;497;487;332;231;79;14;8
2015;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;229;197;104;74;22;6;2;105;98;57;40;13;4;0
2015;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE GENERALE;42100;41829;37790;13207;10681;8703;5199;21653;21539;20117;6197;5537;4951;3432
2015;CRETEIL;11;Île-de-France;17 ans ou plus;SERIE GENERALE;915;822;479;337;97;37;8;430;392;254;165;60;24;5
2015;CORSE;94;Corse;15 ans ou moins;SERIE GENERALE;2516;2496;2364;781;637;551;395;1281;1270;1232;363;320;294;255
2015;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE GENERALE;10935;10869;9561;2920;2396;2547;1698;5837;5805;5322;1464;1265;1467;1126
2015;GUADELOUPE;01;Guadeloupe;16 ans;SERIE GENERALE;1012;969;630;280;247;78;25;444;429;296;129;115;39;13
2015;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE GENERALE;5365;5332;4787;823;1279;1317;1368;2871;2857;2657;373;667;747;870
2015;GUYANE;03;Guyane;17 ans ou plus;SERIE GENERALE;304;268;154;123;25;6;0;161;140;78;61;13;4;0
2015;PARIS;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;470;412;296;171;94;29;2;202;172;131;76;42;12;1
2015;PARIS;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;204;156;92;60;22;10;0;94;72;40;33;5;2;0
2015;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;2651;2292;1757;1063;574;117;3;974;840;672;411;210;50;1
2015;CAEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;664;658;555;340;170;45;0;206;203;181;111;55;15;0
2015;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;938;887;734;443;237;51;3;347;329;280;161;99;18;2
2015;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;1569;1534;1288;706;489;89;4;601;591;500;255;201;41;3
2015;RENNES;53;Bretagne;15 ans ou moins;SERIE PROFESSIONNELLE;1192;1174;1051;554;376;114;7;409;402;366;190;124;45;7
2015;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;160;124;67;46;15;5;1;71;57;29;25;1;2;1
2015;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;496;336;231;151;65;13;2;209;147;107;70;33;4;0
2015;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;1690;1127;618;435;163;19;1;760;505;267;205;56;6;0
2015;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;475;464;405;249;125;28;3;148;143;128;66;49;12;1
2015;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;387;243;140;96;35;6;3;125;78;49;33;16;0;0
2015;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;692;674;568;359;166;43;0;212;207;180;114;52;14;0
2015;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;253;215;155;128;25;2;0;78;73;56;42;12;2;0
2015;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE PROFESSIONNELLE;16;16;13;10;2;1;0;3;3;2;2;0;0;0
2015;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE PROFESSIONNELLE;162;105;63;54;7;2;0;59;41;24;21;2;1;0
2016;PARIS;11;Île-de-France;16 ans;SERIE GENERALE;2416;2306;1461;960;357;117;27;1016;980;640;398;171;58;13
2016;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE GENERALE;1876;1821;1063;773;237;46;7;842;821;513;357;123;28;5
2016;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;4396;4078;2460;1756;553;134;17;2004;1858;1168;813;272;70;13
2016;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;31077;30868;27791;7504;8513;7289;4485;15813;15711;14500;3481;4183;4003;2833
2016;CAEN;28;Normandie;16 ans;SERIE GENERALE;2184;2127;1386;946;368;60;12;986;962;656;449;168;33;6
2016;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;485;401;240;180;48;12;0;212;177;116;88;24;4;0
2016;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;5228;4904;3370;2366;800;176;28;2381;2248;1629;1114;405;93;17
2016;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;2417;2312;1468;1008;354;91;15;1148;1105;727;500;162;55;10
2016;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;141;123;60;40;16;3;1;66;56;28;19;7;1;1
2016;RENNES;53;Bretagne;16 ans;SERIE GENERALE;4124;4034;2982;1825;965;170;22;1793;1758;1356;807;443;90;16
2016;RENNES;53;Bretagne;15 ans ou moins;SERIE GENERALE;32631;32540;30884;5843;9201;9077;6763;16940;16898;16249;2605;4402;4901;4341
2016;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE GENERALE;199;170;92;78;12;1;1;93;78;47;39;7;0;1
2016;TOULOUSE;76;Occitanie;16 ans;SERIE GENERALE;3770;3592;2366;1587;599;149;31;1717;1631;1123;737;281;84;21
2016;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE GENERALE;241;201;103;78;17;7;1;98;84;47;32;9;5;1
2016;AMIENS;32;Hauts-de-France;16 ans;SERIE GENERALE;3537;3311;2109;1480;474;129;26;1641;1536;1057;715;247;81;14
2016;ROUEN;28;Normandie;15 ans ou moins;SERIE GENERALE;19065;18970;17317;5512;4675;3994;3136;9914;9872;9269;2608;2432;2222;2007
2016;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;72;63;29;23;6;0;0;28;24;9;8;1;0;0
2016;CRETEIL;11;Île-de-France;17 ans ou plus;SERIE GENERALE;914;821;526;390;96;37;3;436;405;282;204;52;24;2
2016;CORSE;94;Corse;15 ans ou moins;SERIE GENERALE;2475;2464;2313;690;656;560;407;1318;1314;1249;336;340;303;270
2016;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE GENERALE;70;59;30;24;6;0;0;29;23;11;8;3;0;0
2016;GUYANE;03;Guyane;17 ans ou plus;SERIE GENERALE;333;292;155;117;29;7;2;175;158;91;71;15;4;1
2016;PARIS;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;463;425;315;167;117;28;3;183;166;124;66;46;12;0
2016;PARIS;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;215;203;172;78;66;24;4;78;74;63;26;25;10;2
2016;PARIS;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;211;166;109;72;31;5;1;95;80;55;36;14;4;1
2016;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;1851;1678;1299;749;450;95;5;740;670;536;297;192;44;3
2016;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;483;478;408;183;171;50;4;135;135;123;43;62;16;2
2016;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;993;947;782;396;307;79;0;350;333;296;146;119;31;0
2016;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;669;663;598;272;248;74;4;214;212;202;91;83;26;2
2016;LILLE;32;Hauts-de-France;16 ans;SERIE PROFESSIONNELLE;3295;2847;2288;1398;706;170;14;1191;1021;849;497;270;74;8
2016;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;770;591;411;295;94;21;1;312;257;173;131;38;4;0
2016;RENNES;53;Bretagne;17 ans ou plus;SERIE PROFESSIONNELLE;1342;896;623;366;210;45;2;517;366;264;172;79;13;0
2016;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;555;543;474;217;192;60;5;199;193;174;70;76;26;2
2016;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;426;277;182;113;50;17;2;173;123;79;51;22;6;0
2016;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE PROFESSIONNELLE;1610;1486;1194;697;402;93;2;615;555;462;249;162;51;0
2016;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;908;891;787;379;321;83;4;330;319;294;120;129;44;1
2016;ROUEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;1108;966;779;533;188;55;3;395;338;277;193;68;15;1
2016;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;529;518;445;273;132;37;3;153;149;128;81;35;11;1
2016;ROUEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;329;230;162;114;36;8;4;136;97;67;52;13;2;0
2016;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;254;189;106;70;31;5;0;101;72;30;21;7;2;0
2016;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;500;484;404;206;149;46;3;188;183;161;70;70;20;1
2016;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;1020;993;818;486;240;83;9;363;355;300;155;101;39;5
2017;PARIS;11;Île-de-France;16 ans;SERIE GENERALE;2242;2147;1511;619;506;246;140;920;885;663;262;226;104;71
2017;CAEN;28;Normandie;17 ans ou plus;SERIE GENERALE;67;61;42;23;9;9;1;32;29;16;12;2;2;0
2017;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;11815;11771;11108;1737;2410;2913;4048;6012;5991;5765;751;1134;1517;2363
2017;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;127;118;73;32;29;10;2;65;60;38;16;17;4;1
2017;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;4087;3906;2785;1249;992;434;110;1814;1739;1276;556;444;215;61
2017;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE GENERALE;33293;33162;31002;4138;6864;9126;10874;16930;16864;16094;1781;3236;4591;6486
2017;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE GENERALE;224;187;99;41;35;18;5;92;78;51;24;19;6;2
2017;STRASBOURG;44;Grand-Est;16 ans;SERIE GENERALE;2481;2319;1658;592;589;349;128;1121;1048;790;261;287;174;68
2017;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE GENERALE;261;200;131;77;34;17;3;112;86;60;39;11;9;1
2017;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE GENERALE;3645;3492;2336;1294;699;264;79;1622;1561;1123;598;345;140;40
2017;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE GENERALE;216;191;110;62;31;16;1;98;86;51;27;16;7;1
2017;REIMS;44;Grand-Est;17 ans ou plus;SERIE GENERALE;99;88;63;34;18;9;2;34;31;21;13;7;1;0
2017;ROUEN;28;Normandie;16 ans;SERIE GENERALE;2693;2594;1841;1011;522;252;56;1246;1203;912;487;258;138;29
2017;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE GENERALE;2795;2632;1923;975;607;245;96;1194;1136;898;436;272;127;63
2017;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;154;136;105;50;31;19;5;71;64;48;19;12;14;3
2017;VERSAILLES;11;Île-de-France;16 ans;SERIE GENERALE;8481;8138;5888;3231;1613;789;255;3739;3608;2849;1470;794;414;171
2017;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE GENERALE;59580;59345;55678;10268;11512;14625;19273;30288;30199;28976;4347;5384;7542;11703
2017;LA REUNION;04;La-Réunion;17 ans ou plus;SERIE GENERALE;75;57;34;11;11;8;4;26;22;13;5;3;4;1
2017;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE GENERALE;4065;4054;3759;980;921;922;936;2188;2185;2099;440;474;562;623
2017;GUYANE;03;Guyane;16 ans;SERIE GENERALE;1157;1058;748;339;264;123;22;574;525;414;178;150;73;13
2017;GUYANE;03;Guyane;15 ans ou moins;SERIE GENERALE;2867;2800;2429;594;743;644;448;1620;1588;1441;341;420;398;282
2017;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE GENERALE;693;664;445;223;144;69;9;333;317;254;126;90;32;6
2017;PARIS;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;259;249;196;57;68;40;31;97;94;85;24;24;18;19
2017;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;217;169;123;55;37;25;6;99;77;63;28;21;11;3
2017;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;536;526;457;141;155;122;39;175;173;150;47;53;34;16
2017;CAEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;847;836;720;282;231;166;41;290;287;257;88;90;65;14
2017;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;1099;1037;864;296;320;200;48;412;392;332;100;134;74;24
2017;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE PROFESSIONNELLE;114;98;77;28;30;16;3;45;40;35;14;11;9;1
2017;MONTPELLIER;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1442;1329;1063;330;359;291;83;558;511;428;108;153;128;39
2017;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;330;254;147;80;46;16;5;130;96;65;37;16;9;3
2017;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;614;601;540;145;176;152;67;231;228;214;52;65;62;35
2017;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;227;206;162;83;51;24;4;63;56;49;21;16;9;3
2017;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE PROFESSIONNELLE;42;32;10;3;3;4;0;10;8;3;0;1;2;0
2017;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;244;235;179;95;63;20;1;104;99;78;45;28;5;0
2017;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE PROFESSIONNELLE;291;270;188;120;36;20;12;126;119;86;52;14;13;7
2018;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;48;45;22;14;6;2;0;20;17;8;6;2;0;0
2018;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;31916;31707;28445;4648;6672;8168;8957;16329;16236;14997;2085;3154;4281;5477
2018;CAEN;28;Normandie;16 ans;SERIE GENERALE;1488;1435;936;567;269;90;10;657;635;447;267;131;43;6
2018;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE GENERALE;14673;14612;13245;2679;3194;3704;3668;7417;7386;6930;1170;1542;1962;2256
2018;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;3628;3474;2222;1220;686;244;72;1638;1584;1070;554;349;124;43
2018;MONTPELLIER;76;Occitanie;16 ans;SERIE GENERALE;3530;3251;1866;945;597;247;77;1587;1468;903;438;290;132;43
2018;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE GENERALE;191;160;85;42;29;9;5;93;74;34;21;7;4;2
2018;NANCY-METZ;44;Grand-Est;16 ans;SERIE GENERALE;2255;2172;1420;762;421;182;55;1073;1038;722;372;224;92;34
2018;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE GENERALE;21206;21116;19212;3554;4214;5162;6282;10769;10730;10059;1557;1995;2697;3810
2018;RENNES;53;Bretagne;15 ans ou moins;SERIE GENERALE;33574;33492;31381;4006;6571;9356;11448;17372;17339;16594;1677;3074;4805;7038
2018;STRASBOURG;44;Grand-Est;16 ans;SERIE GENERALE;2280;2121;1378;651;486;180;61;995;925;659;290;240;91;38
2018;TOULOUSE;76;Occitanie;16 ans;SERIE GENERALE;2936;2779;1732;869;587;220;56;1315;1248;837;405;291;107;34
2018;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;4575;4334;2937;1822;829;239;47;2040;1940;1401;835;426;113;27
2018;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE GENERALE;184;151;77;44;16;11;6;74;62;32;18;6;7;1
2018;REIMS;44;Grand-Est;16 ans;SERIE GENERALE;1587;1490;955;522;279;129;25;717;677;480;247;145;70;18
2018;REIMS;44;Grand-Est;17 ans ou plus;SERIE GENERALE;93;81;52;26;16;10;0;36;33;19;10;6;3;0
2018;AMIENS;32;Hauts-de-France;16 ans;SERIE GENERALE;2603;2471;1763;952;474;258;79;1163;1114;872;468;222;136;46
2018;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;19819;19692;18250;3673;3788;4670;6119;10088;10035;9550;1610;1852;2477;3611
2018;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;117;103;68;43;12;9;4;47;44;31;18;6;5;2
2018;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;5930;5910;5401;1266;1345;1458;1332;3049;3040;2847;564;632;803;848
2018;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE GENERALE;2573;2389;1573;990;367;159;57;1129;1058;778;481;176;87;34
2018;LA REUNION;04;La-Réunion;17 ans ou plus;SERIE GENERALE;59;49;23;9;7;5;2;28;21;10;4;3;3;0
2018;GUADELOUPE;01;Guadeloupe;16 ans;SERIE GENERALE;833;777;488;312;135;29;12;339;324;220;133;69;10;8
2018;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE GENERALE;99;81;42;26;8;7;1;44;37;24;11;5;7;1
2018;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE GENERALE;3224;3197;2827;983;941;569;334;1812;1805;1686;477;615;373;221
2018;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;833;788;584;262;202;104;16;283;271;209;90;69;44;6
2018;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;534;524;428;148;147;107;26;163;158;142;37;53;40;12
2018;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;1459;1409;1201;431;401;293;76;485;471;419;125;133;121;40
2018;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;521;363;188;95;60;26;7;205;148;76;36;30;7;3
2018;MONTPELLIER;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;1322;1290;1113;309;381;310;113;468;460;417;97;134;131;55
2018;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;414;306;188;142;31;12;3;153;122;78;64;8;4;2
2018;RENNES;53;Bretagne;16 ans;SERIE PROFESSIONNELLE;2843;2633;2212;830;802;476;104;946;884;778;268;289;182;39
2018;RENNES;53;Bretagne;17 ans ou plus;SERIE PROFESSIONNELLE;826;577;353;194;83;53;23;300;212;134;77;34;12;11
2018;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;2139;2092;1837;625;672;447;93;711;700;645;211;227;164;43
2018;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;307;245;120;59;39;14;8;107;78;41;21;9;7;4
2018;REIMS;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;667;652;609;240;180;144;45;233;224;214;84;62;52;16
2018;REIMS;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;101;85;66;46;12;7;1;31;23;19;13;4;2;0
2018;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;707;691;590;221;165;148;56;202;197;179;60;50;46;23
2018;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;273;270;237;101;68;51;17;78;77;73;30;15;22;6
2018;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;151;91;40;20;11;7;2;39;28;13;8;2;2;1
2018;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;1023;1000;785;339;252;148;46;317;309;250;102;84;52;12
2018;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE PROFESSIONNELLE;37;29;12;7;5;0;0;8;6;5;4;1;0;0
2018;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE PROFESSIONNELLE;219;216;177;90;55;29;3;69;69;60;22;22;15;1
2018;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE PROFESSIONNELLE;243;239;204;133;56;13;2;100;100;91;55;28;8;0
2011;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE COLLEGE;6345;5718;3462;2740;614;94;14;3014;2718;1713;1323;324;57;9
2011;LILLE;32;Hauts-de-France;16 ans;SERIE COLLEGE;9920;8948;5842;4623;1033;162;24;4635;4184;2859;2238;519;86;16
2011;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE COLLEGE;1054;840;445;360;74;10;1;517;417;229;179;42;7;1
2011;NANCY-METZ;44;Grand-Est;16 ans;SERIE COLLEGE;4615;4336;2375;1799;481;84;11;2137;2019;1182;896;232;46;8
2011;NANCY-METZ;44;Grand-Est;17 ans ou plus;SERIE COLLEGE;354;318;155;131;22;2;0;170;155;78;64;12;2;0
2011;POITIERS;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE COLLEGE;13628;13567;12468;3659;4239;3172;1398;7060;7031;6614;1753;2191;1784;886
2011;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE COLLEGE;567;498;269;210;53;6;0;251;221;131;96;33;2;0
2011;NANTES;52;Pays-de-la-Loire;16 ans;SERIE COLLEGE;7492;7156;4543;3149;1246;137;11;3324;3194;2097;1409;603;78;7
2011;REIMS;44;Grand-Est;15 ans ou moins;SERIE COLLEGE;10759;10689;9572;3381;2998;2130;1063;5650;5618;5140;1755;1559;1185;641
2011;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE COLLEGE;4882;4356;2492;1993;411;76;12;2158;1942;1203;932;218;47;6
2011;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE COLLEGE;17774;17520;15996;5696;4969;3624;1707;9144;9037;8431;2813;2574;1998;1046
2011;CORSE;94;Corse;16 ans;SERIE COLLEGE;596;500;332;278;43;8;3;268;230;157;134;17;4;2
